Industry,Company,Opportunity,Candidate,Gender,Age,Race,Institution,Aggregate,Qualification,Progress,Successful,NumCandidates,Discipline_Accounting and Auditing,Discipline_Actuarial Science,Discipline_Business and Management Studies,Discipline_Computer Science,Discipline_Economics,Discipline_Electrical and Electronic Engineering,Discipline_Finance,Discipline_Information Systems,Discipline_Information Technology,Discipline_Investments,Discipline_Law,Discipline_Marketing,Discipline_Mathematics,Discipline_Other,Discipline_Risk Management,Discipline_Statistics
Legal,Client L,47,13608,Female,24,Black,University of the Free State,63,Bachelor of Laws,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,89,5862,Male,25,Black,University of Pretoria,62,Bachelor of Commerce,1,No,1861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Insurance,Client S,122,11038,Female,23,Black,North-West University,70,Bachelor of Commerce (Honours),1,No,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client E,35,11557,Male,32,Black,University of South Africa,66,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,8295,Male,22,Black,University of the Witwatersrand,67,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,1,29680,Female,24,White,University of Cape Town,72,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,59,10081,Female,21,Black,University of Pretoria,79,Bachelor of Commerce,1,No,1735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,51,3074,Female,22,Black,University of the Free State,78,Bachelor of Laws,1,No,1120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,25585,Female,24,Black,North-West University,73,Bachelor of Laws,3,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,49,25585,Female,23,Black,North-West University,73,Bachelor of Laws,1,No,1320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,21,4700,Female,26,Coloured,University of South Africa,78,Bachelor of Laws,1,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,104,1832,Female,24,Black,University of Pretoria,73,Bachelor of Laws,2,No,1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,23894,Female,31,Black,North-West University,70,Bachelor of Science,3,No,3361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,29681,Male,24,Black,University of the Witwatersrand,68,Bachelor of Science in Engineering,3,No,3221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Legal,Client A,21,14095,Male,29,Indian,University of the Witwatersrand,72,Bachelor of Arts (Honours),1,No,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client E,37,9559,Female,31,Black,Rhodes University,61,Bachelor of Laws,2,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,4016,Female,21,Black,University of the Witwatersrand,66,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Insurance,Client S,78,20162,Male,23,Black,University of the Free State,60,Postgraduate Diploma,1,No,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client E,49,143,Male,29,Black,University of South Africa,66,Bachelor of Laws,1,No,1320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,53,28879,Female,29,White,University of South Africa,73,Bachelor of Laws,1,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,70,2719,Female,23,White,University of Pretoria,68,Bachelor of Commerce,1,No,396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client L,65,12902,Male,25,Black,University of the Witwatersrand,66,Bachelor of Laws,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,29685,Male,26,Black,University of Cape Town,57,Bachelor of Social Science (Honours),3,No,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client E,37,5725,Female,24,White,Stellenbosch University,71,Bachelor of Laws,2,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,53,6110,Female,23,Indian,University of the Witwatersrand,61,Bachelor of Laws,2,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,104,19548,Male,27,White,University of KwaZulu-Natal,73,Master of Laws,1,No,1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,22,2813,Male,22,Coloured,University of South Africa,68,Bachelor of Laws,1,No,1779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,2868,Female,21,Black,University of Limpopo,68,Bachelor of Laws,2,No,3361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,22,11110,Female,24,Black,North-West University,67,Bachelor of Arts,1,No,1779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,51,11860,Male,20,Black,University of KwaZulu-Natal,66,Bachelor of Laws,2,No,1120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client R,57,19501,Female,27,Black,University of the Witwatersrand,74,Bachelor of Laws,1,No,472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,69,485,Female,31,Black,University of the Witwatersrand,70,Bachelor of Laws,1,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,20516,Female,23,Indian,University of KwaZulu-Natal,60,Bachelor of Science in Engineering,3,No,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client J,51,2524,Male,29,Black,Nelson Mandela University,70,Bachelor of Laws,2,No,1120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,4474,Female,24,Black,North-West University,85,Bachelor of Commerce,1,No,2874,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,34,7225,Male,24,Black,University of South Africa,67,Bachelor of Laws,1,No,390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Financial services,Client H,23,8996,Male,24,Black,University of Cape Town,60,Bachelor of Business Science,1,No,1110,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client E,35,6547,Female,121,Black,University of the Free State,72,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,14,4733,Male,25,Black,University of Johannesburg,65,Bachelor of Laws,1,No,2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,1,14629,Female,25,Black,University of KwaZulu-Natal,70,Bachelor of Science (Honours),4,Yes,3453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Insurance,Client S,130,29688,Male,27,Black,University of Johannesburg,60,Bachelor of Science,1,No,587,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Legal,Client E,54,9829,Male,23,Coloured,University of the Western Cape,65,Bachelor of Laws,1,No,1276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,21,29689,Female,27,Black,University of Limpopo,66,Bachelor of Laws,1,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,99,7692,Male,26,Black,University of the Witwatersrand,74,Bachelor of Science (Honours),1,No,410,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Banking (Commercial & Retail),Client C,33,29690,Female,21,Black,University of Johannesburg,73,Bachelor of Commerce,4,Yes,210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Legal,Client E,20,501,Male,23,Black,University of Pretoria,67,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,42,12159,Female,31,Black,University of South Africa,67,Bachelor of Commerce (Honours),1,No,595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client E,37,4487,Male,48,Black,University of South Africa,69,Bachelor of Laws,1,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,14243,Male,29,Black,North-West University,65,Bachelor of Laws,2,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,39,4461,Female,21,Coloured,University of the Western Cape,77,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,886,Female,26,Black,University of South Africa,72,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,3190,Female,24,Black,University of the Witwatersrand,74,Bachelor of Laws,2,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,47,6727,Female,22,White,Stellenbosch University,80,Bachelor of Arts,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,69,6381,Female,22,Black,University of the Free State,71,Bachelor of Laws,2,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,5,29694,Female,25,Black,University of Botswana,73,Bachelor of Arts,1,No,473,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client F,30,28589,Male,24,Black,University of KwaZulu-Natal,65,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,16,2207,Male,24,Black,The IIE's Varsity College,70,Bachelor of Laws,1,No,2261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,24,792,Male,22,Coloured,The IIE's Varsity College,85,Bachelor of Laws,3,No,1180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client U,90,10436,Female,23,White,Stellenbosch University,77,Bachelor of Commerce (Honours),1,No,309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Banking (Commercial & Retail),Client C,107,29695,Male,24,Black,Botho University,75,Bachelor of Science (Honours),1,No,251,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,17,1612,Female,24,Black,University of Johannesburg,56,Postgraduate Diploma,1,No,1075,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
IT & Telecommunications,Client I,93,29696,Female,25,Black,University of Rwanda,71,Bachelor of Business Administration (Honours),3,No,264,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Legal,Client E,35,9421,Female,24,Coloured,University of Cape Town,57,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Financial services,Client H,23,15284,Male,24,Black,University of the Free State,58,Bachelor of Commerce (Honours),1,No,1110,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Legal,Client J,104,8746,Male,25,Black,University of Pretoria,70,Bachelor of Laws,3,No,1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Asset Management,Client N,25,2818,Male,25,Black,University of the Witwatersrand,70,Bachelor of Science (Honours),1,No,247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Legal,Client E,35,29268,Female,30,Black,Cape Peninsula University of Technology,63,Advanced Diploma,1,No,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client L,53,6561,Female,20,Black,University of the Western Cape,73,Bachelor of Laws,1,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,12,29698,Female,26,Black,"Ahmadu Bello University, Zaria",71,Bachelor of Engineering,1,No,2191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Legal,Client A,39,12929,Female,26,Indian,University of the Witwatersrand,74,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,14,29699,Male,24,Black,North-West University,68,Bachelor of Laws,1,No,2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,5088,Female,29,Black,University of South Africa,70,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Financial services,Client H,11,13625,Female,23,Black,University of the Witwatersrand,74,Bachelor of Commerce (Honours),1,No,1157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Legal,Client A,21,1143,Female,25,Black,University of South Africa,67,Bachelor of Laws,1,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,29702,Female,22,Black,University of KwaZulu-Natal,68,Bachelor of Commerce (Honours),2,No,3394,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Legal,Client A,69,5130,Male,28,White,University of South Africa,70,Bachelor of Laws,2,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,35,2518,Female,22,Black,University of Johannesburg,70,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,111,7025,Male,24,Black,University of the Witwatersrand,78,Bachelor of Science (Honours),1,No,206,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Banking (Commercial & Retail),Client C,74,7025,Male,24,Black,University of the Witwatersrand,78,Bachelor of Science (Honours),3,No,533,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Legal,Client L,65,5367,Female,32,Black,University of South Africa,88,Bachelor of Laws,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,29703,Male,27,Black,Tshwane University of Technology,66,Advanced Diploma,2,No,3394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,118,19432,Female,22,Black,IIE Monash South Africa,61,Postgraduate Diploma,3,No,297,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client L,65,29704,Male,30,Black,University of South Africa,63,Bachelor of Commerce,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,28,12457,Male,22,Black,North-West University,65,Bachelor of Science,1,No,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Legal,Client J,51,4075,Female,24,Coloured,University of the Western Cape,70,Bachelor of Laws,2,No,1120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,1,29705,Male,23,Coloured,University of the Witwatersrand,70,Bachelor of Laws,4,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,39,6306,Female,28,Black,University of the Witwatersrand,73,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,29706,Male,24,Black,University of Johannesburg,65,Advanced Diploma,3,No,3221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Legal,Client E,35,12064,Male,24,Black,University of South Africa,72,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,20,12512,Female,22,White,University of Cape Town,74,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client R,57,5872,Male,19,Black,University of Johannesburg,75,Bachelor of Laws,1,No,472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,16315,Female,25,Black,University of the Western Cape,67,Bachelor of Laws,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,99,29707,Male,23,White,University of Johannesburg,65,Bachelor of Science (Honours),1,No,410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Legal,Client J,24,14805,Female,31,Black,University of KwaZulu-Natal,66,Bachelor of Laws,2,No,1180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client B,48,26881,Female,21,Black,University of the Free State,76,Bachelor of Laws,2,No,958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,13055,Male,24,White,University of Johannesburg,75,Bachelor of Laws,3,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,56,6900,Female,26,Indian,University of KwaZulu-Natal,64,Master of Laws,1,No,541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,20,12072,Female,21,Black,University of KwaZulu-Natal,64,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,20,29319,Female,23,Black,University of KwaZulu-Natal,68,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,24,25709,Male,28,Black,University of Pretoria,71,Bachelor of Laws,2,No,1180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,96,26001,Male,22,Black,University of Cape Town,64,Bachelor of Science in Engineering,2,No,409,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Legal,Client A,7,29709,Female,25,Coloured,University of the Western Cape,68,Bachelor of Laws,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,16,29710,Female,25,Black,University of Pretoria,62,Bachelor of Laws,1,No,2261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,101,12025,Female,27,Black,University of Limpopo,64,Master of Commerce,1,No,444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client E,59,14581,Female,24,White,IIE Monash South Africa,91,Bachelor of Laws,1,No,1735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,12,29712,Male,26,Black,"Federal University of Technology, Akure",60,Bachelor of Engineering,1,No,2191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Legal,Client A,39,13992,Female,24,Black,University of South Africa,67,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,40,8274,Male,23,Black,University of the Witwatersrand,50,Bachelor of Science,1,No,1230,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Legal,Client A,7,29713,Male,25,White,University of Cape Town,65,Master of Laws,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Financial services,Client H,23,7183,Female,25,Black,University of the Western Cape,67,Bachelor of Science (Honours),1,No,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Automotive,Client G,10,26472,Female,23,Black,Nelson Mandela University,71,Bachelor of Technology,2,No,647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Legal,Client F,45,21657,Male,25,Coloured,University of the Witwatersrand,65,Bachelor of Laws,1,No,960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,21,29714,Female,22,White,University of Pretoria,79,Bachelor of Laws,3,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,4671,Male,25,Coloured,University of the Western Cape,75,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,24,13788,Male,23,Black,University of Venda,67,Bachelor of Laws,2,No,1180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,20,2279,Female,20,Black,University of Johannesburg,87,Bachelor of Laws,3,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,32,8370,Female,27,Black,North-West University,73,Bachelor of Commerce (Honours),1,No,567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Legal,Client E,35,209,Male,22,Black,University of the Western Cape,65,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,19971,Female,23,Black,University of Limpopo,61,Bachelor of Science (Honours),3,No,3221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client F,9,6311,Female,26,Black,North-West University,71,Bachelor of Laws,1,No,1923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Automotive,Client G,10,29716,Female,24,Black,University of the Witwatersrand,75,Bachelor of Commerce (Honours),3,No,647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Legal,Client E,20,4304,Female,23,White,The IIE's Varsity College,71,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,32,5896,Female,24,Indian,University of KwaZulu-Natal,70,Bachelor of Science in Engineering,1,No,567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IT & Telecommunications,Client I,82,29717,Male,27,Black,"Ahmadu Bello University, Zaria",59,Bachelor of Engineering,2,No,714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Legal,Client E,35,6240,Female,23,Black,University of the Witwatersrand,73,Bachelor of Laws,2,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chemical & Pharmaceutical,Client V,91,23058,Female,22,Black,Boston City Campus and Business College,66,Bachelor of Commerce,2,No,388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Legal,Client A,69,26531,Male,32,Black,University of South Africa,66,Bachelor of Laws,1,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,7,9016,Female,28,Black,University of South Africa,65,Bachelor of Laws,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,9066,Female,25,Indian,University of South Africa,65,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,54,8,Male,23,Black,Stellenbosch University,70,Master of Laws,1,No,1276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,49,207,Female,21,Indian,University of KwaZulu-Natal,79,Bachelor of Laws,1,No,1320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,3103,Female,24,Indian,The IIE's Varsity College,75,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,12293,Female,22,Black,Stellenbosch University,71,Bachelor of Laws,4,Yes,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,101,1017,Male,23,White,Stellenbosch University,65,Bachelor of Commerce (Honours),1,No,444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client L,53,4874,Female,23,Black,University of KwaZulu-Natal,63,Bachelor of Laws,1,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,21,4008,Female,26,Black,University of South Africa,66,Bachelor of Laws,1,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,54,8693,Female,28,Black,University of South Africa,70,Bachelor of Laws,1,No,1276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,14853,Male,21,Black,University of KwaZulu-Natal,62,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,20,9104,Male,23,White,University of Pretoria,71,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,35,23462,Female,22,Coloured,Stellenbosch University,61,Bachelor of Laws,3,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,29719,Female,24,Black,North-West University,69,Bachelor of Administration,2,No,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client A,39,20612,Female,23,Black,University of Pretoria,68,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,69,29721,Male,26,Black,University of South Africa,75,Bachelor of Laws,1,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,9,8505,Male,27,Black,University of the Free State,70,Bachelor of Laws,1,No,1923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,74,29722,Male,25,Black,University of Johannesburg,65,Bachelor of Engineering,1,No,533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Legal,Client L,89,13493,Male,22,White,University of Pretoria,65,Bachelor of Laws,1,No,1861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,4,18097,Male,27,Black,University of the Witwatersrand,73,Bachelor of Economic Science (Honours),1,No,503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client E,61,26286,Female,22,White,University of the Free State,65,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,23569,Female,22,White,The IIE's Varsity College,77,Bachelor of Laws,3,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,69,2251,Male,26,Black,Rhodes University,66,Bachelor of Laws,1,No,3176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,99,11350,Male,24,Black,North-West University,68,Bachelor of Science (Honours),2,No,410,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client E,37,962,Female,28,Black,University of Limpopo,68,Bachelor of Laws,1,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,82,29724,Female,27,Black,Other,79,Bachelor of Science,2,No,714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,73,4975,Female,26,Black,University of Limpopo,76,Bachelor of Commerce,1,No,662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,29727,Female,26,Black,Nelson Mandela University,62,Advanced Diploma,2,No,3361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client F,9,16984,Female,24,Black,University of Pretoria,68,Bachelor of Commerce,1,No,1923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,107,29728,Male,26,Black,Other,75,Bachelor of Science (Honours),1,No,251,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Legal,Client E,37,29729,Male,27,Black,North-West University,70,Bachelor of Arts,1,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Retail,Client O,26,13850,Female,24,Black,North-West University,69,Bachelor of Commerce (Honours),1,No,910,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,87,29730,Male,24,Black,Other,74,Bachelor of Science,1,No,720,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,118,29731,Male,32,Black,University of South Africa,63,Postgraduate Diploma,1,No,297,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,29732,Male,26,Black,University of Johannesburg,65,Bachelor of Science,2,No,3394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Banking (Commercial & Retail),Client C,118,10398,Female,23,White,University of the Witwatersrand,70,Postgraduate Diploma,1,No,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
